,bill_id,cosponsor_flg,amendments_flg,popular_flg,related_bills_flg,party_flg,majority_flg,Class
6881,hr3204-109,1,1,0,1,0,0,1
6882,hr3813-109,1,0,0,1,0,0,0
6883,hr3836-109,1,0,0,0,0,0,0
6884,hr3919-109,0,0,0,0,0,0,0
6885,hr4519-109,1,0,0,1,0,0,1
6886,hr4546-109,1,0,0,1,0,0,0
6887,hr5170-109,1,0,0,1,0,0,0
6888,hr5744-109,1,0,0,1,0,0,0
6889,hr6418-109,1,0,0,0,0,0,0
6890,hr1062-109,1,0,0,1,0,0,0
6891,hr1063-109,1,0,0,1,0,0,0
6892,hr1174-109,1,0,0,0,0,0,0
6893,hr1663-109,1,0,0,1,0,0,0
6894,hr1707-109,1,0,0,0,0,0,0
6895,hr1708-109,1,0,0,0,0,0,0
6896,hr1745-109,1,0,0,0,0,0,0
6897,hr1942-109,1,0,0,1,0,0,0
6898,hr2016-109,0,0,0,0,0,0,0
6899,hr2204-109,1,0,0,1,0,0,0
6900,hr2356-109,1,0,0,1,0,0,0
6901,hr2473-109,0,0,0,0,0,0,0
6902,hr2600-109,1,0,0,0,0,0,0
6903,hr3778-109,1,0,0,1,0,0,0
6904,hr4006-109,1,0,0,1,0,0,0
6905,hr4069-109,1,0,0,0,0,0,0
6906,hr4286-109,1,0,0,0,0,0,0
6907,hr4334-109,1,0,0,0,0,0,0
6908,hr4421-109,1,0,0,1,0,0,0
6909,hr4608-109,1,0,0,0,0,0,0
6910,hr4838-109,1,0,0,1,0,0,0
6911,hr4839-109,1,0,1,1,0,0,0
6912,hr4931-109,1,0,0,1,0,0,0
6913,hr4944-109,0,0,0,1,0,0,1
6914,hr5246-109,1,0,0,1,0,0,0
6915,hr5309-109,1,0,0,0,0,0,0
6916,hr5314-109,1,0,0,0,0,0,0
6917,hr5437-109,1,0,0,0,0,0,0
6918,hr5514-109,1,0,0,0,0,0,0
6919,hr750-109,1,0,0,1,0,0,0
6920,hr1322-109,1,0,0,0,1,0,0
6921,hr2739-109,1,0,0,0,1,0,0
6922,hr3099-109,1,0,0,0,1,0,0
6923,hr3891-109,1,0,0,0,1,0,0
6924,hr4429-109,1,0,0,1,1,0,0
6925,hr6020-109,1,0,0,0,1,0,0
6926,hr6307-109,1,0,0,0,1,0,0
6927,hr1209-109,0,0,0,1,1,0,0
6928,hr1677-109,0,0,0,0,1,0,0
6929,hr234-109,0,0,0,0,1,0,0
6930,hr236-109,0,0,0,0,1,0,0
6931,hr237-109,0,0,0,0,1,0,0
6932,hr238-109,0,0,0,0,1,0,0
6933,hr286-109,0,0,0,0,1,0,0
6934,hr287-109,0,0,0,1,1,0,0
6935,hr288-109,0,0,0,0,1,0,0
6936,hr4451-109,0,0,0,1,1,0,0
6937,hr5190-109,1,0,0,0,1,0,0
6938,hr5214-109,0,0,0,0,1,0,0
6939,hr5215-109,0,0,0,0,1,0,0
6940,hr872-109,1,0,0,1,1,0,0
6941,hr1029-109,1,0,0,0,1,0,0
6942,hr1030-109,0,0,0,0,1,0,0
6943,hr1031-109,0,0,0,1,1,0,0
6944,hr1032-109,0,0,0,0,1,0,0
6945,hr1033-109,1,0,0,0,1,0,0
6946,hr1626-109,0,0,0,0,1,0,0
6947,hr1627-109,0,0,0,1,1,0,0
6948,hr2616-109,1,0,0,1,1,0,0
6949,hr2788-109,1,0,0,1,1,0,0
6950,hr3615-109,1,0,0,0,1,0,0
6951,hr3663-109,0,0,0,0,1,0,0
6952,hr3694-109,0,0,0,0,1,0,0
6953,hr4216-109,0,0,0,0,1,0,0
6954,hr4309-109,0,0,0,1,1,0,0
6955,hr4355-109,1,0,0,1,1,0,0
6956,hr4938-109,0,0,0,1,1,0,0
6957,hr5276-109,0,0,0,0,1,0,0
6958,hr5277-109,0,0,0,0,1,0,0
6959,hr5605-109,1,0,0,1,1,0,0
6960,hr5745-109,0,0,0,0,1,0,0
6961,hr5914-109,0,0,0,0,1,0,0
6962,hr6195-109,1,0,0,1,1,0,0
6963,hr1997-109,0,0,0,0,0,0,0
6964,hr2208-109,1,0,0,1,0,0,0
6965,hr3429-109,1,0,0,1,0,0,0
6966,hr3841-109,1,0,0,0,0,0,0
6967,hr435-109,1,0,0,1,0,0,0
6968,hr5196-109,1,0,0,0,0,0,0
6969,hr5198-109,1,0,0,1,0,0,0
6970,hr5352-109,1,0,0,0,0,0,0
6971,hr6159-109,0,0,1,0,0,0,1
6972,hr6430-109,1,0,0,1,0,0,0
6973,hr682-109,1,0,0,0,0,0,0
6974,hr2560-109,1,0,0,0,1,0,0
6975,hr4145-109,1,1,0,1,1,0,1
6976,hr1119-109,1,0,0,0,1,0,0
6977,hr1119-109,1,0,0,0,0,0,0
6978,hr1799-109,0,0,0,0,1,0,0
6979,hr1799-109,0,0,0,0,0,0,0
6980,hr2721-109,1,0,0,0,1,0,0
6981,hr2721-109,1,0,0,0,0,0,0
6982,hr3918-109,1,0,0,0,1,0,0
6983,hr3918-109,1,0,0,0,0,0,0
6984,hr4318-109,1,0,0,0,1,0,0
6985,hr4318-109,1,0,0,0,0,0,0
6986,hr4957-109,0,0,0,1,1,0,1
6987,hr4957-109,0,0,0,1,0,0,1
6988,hr5883-109,1,0,0,0,1,0,0
6989,hr5883-109,1,0,0,0,0,0,0
6990,hr1451-109,1,0,0,0,1,0,0
6991,hr1668-109,1,0,0,1,1,0,0
6992,hr2331-109,1,0,0,0,1,0,0
6993,hr3003-109,1,0,0,0,1,0,0
6994,hr3128-109,1,0,0,0,1,0,1
6995,hr3196-109,1,0,0,0,1,0,0
6996,hr3502-109,1,0,0,1,1,0,0
6997,hr3667-109,1,0,0,1,1,0,1
6998,hr3838-109,1,0,0,1,1,0,0
6999,hr3925-109,1,0,0,1,1,0,0
7000,hr4293-109,1,0,0,0,1,0,0
7001,hr4308-109,1,0,0,1,1,0,0
7002,hr4571-109,0,0,0,1,1,0,0
7003,hr4653-109,0,0,0,1,1,0,1
7004,hr5642-109,1,0,0,0,1,0,0
7005,hr6022-109,1,0,0,1,1,0,0
7006,hr6069-109,1,0,0,0,1,0,0
7007,hr6257-109,1,0,0,1,1,0,0
7008,hr668-109,1,0,0,1,1,0,0
7009,hr839-109,1,0,0,1,1,0,0
7010,hr1293-109,1,0,0,0,1,0,0
7011,hr1679-109,0,0,0,0,1,0,0
7012,hr1680-109,1,0,0,0,1,0,0
7013,hr1716-109,0,0,0,0,1,0,0
7014,hr1717-109,1,0,0,0,1,0,0
7015,hr1718-109,0,0,0,0,1,0,0
7016,hr1753-109,0,0,0,0,1,0,0
7017,hr1754-109,0,0,0,0,1,0,0
7018,hr1755-109,0,0,0,0,1,0,0
7019,hr1756-109,0,0,0,0,1,0,0
7020,hr1757-109,0,0,0,0,1,0,0
7021,hr1758-109,0,0,0,0,1,0,0
7022,hr1759-109,1,0,0,0,1,0,0
7023,hr1823-109,1,0,0,0,1,0,0
7024,hr1867-109,0,0,0,0,1,0,0
7025,hr1874-109,0,0,0,0,1,0,0
7026,hr1958-109,0,0,0,0,1,0,0
7027,hr2074-109,1,0,0,0,1,0,0
7028,hr2324-109,0,0,0,0,1,0,0
7029,hr2519-109,1,0,0,0,1,0,0
7030,hr2527-109,0,0,0,0,1,0,0
7031,hr2529-109,0,0,0,0,1,0,0
7032,hr2530-109,0,0,0,0,1,0,0
7033,hr2568-109,1,0,0,0,1,0,0
7034,hr2569-109,1,0,0,0,1,0,0
7035,hr2570-109,0,0,0,0,1,0,0
7036,hr2571-109,0,0,0,0,1,0,0
7037,hr2572-109,0,0,0,0,1,0,0
7038,hr2619-109,0,0,0,0,1,0,0
7039,hr2621-109,0,0,0,1,1,0,0
7040,hr2622-109,0,0,0,0,1,0,0
7041,hr2623-109,0,0,0,0,1,0,0
7042,hr2653-109,0,0,0,0,1,0,0
7043,hr2654-109,0,0,0,0,1,0,0
7044,hr2655-109,0,0,0,0,1,0,0
7045,hr2656-109,0,0,0,1,1,0,0
7046,hr2748-109,0,0,0,0,1,0,0
7047,hr2749-109,0,0,0,0,1,0,0
7048,hr2750-109,0,0,0,1,1,0,0
7049,hr2751-109,0,0,0,0,1,0,0
7050,hr2752-109,0,0,0,0,1,0,0
7051,hr2753-109,0,0,0,0,1,0,0
7052,hr2754-109,0,0,0,0,1,0,0
7053,hr2755-109,0,0,0,0,1,0,0
7054,hr2756-109,0,0,0,0,1,0,0
7055,hr2757-109,0,0,0,0,1,0,0
7056,hr2758-109,1,0,0,0,1,0,0
7057,hr2759-109,1,0,0,0,1,0,0
7058,hr2760-109,0,0,0,0,1,0,0
7059,hr2761-109,1,0,0,0,1,0,0
7060,hr2762-109,0,0,0,0,1,0,0
7061,hr2904-109,0,0,0,0,1,0,0
7062,hr2986-109,0,0,0,0,1,0,0
7063,hr2987-109,1,0,0,0,1,0,0
7064,hr3012-109,1,0,0,0,1,0,0
7065,hr3022-109,1,0,0,0,1,0,0
7066,hr3056-109,1,0,0,0,1,0,0
7067,hr3201-109,0,0,0,0,1,0,0
7068,hr3202-109,0,0,0,0,1,0,0
7069,hr3266-109,0,0,0,0,1,0,0
7070,hr3362-109,0,0,0,0,1,0,0
7071,hr3404-109,1,0,0,0,1,0,0
7072,hr3432-109,0,0,0,0,1,0,0
7073,hr3433-109,0,0,0,0,1,0,0
7074,hr3434-109,1,0,0,0,1,0,0
7075,hr3454-109,0,0,0,0,1,0,0
7076,hr3455-109,0,0,0,0,1,0,0
7077,hr3456-109,0,0,0,0,1,0,0
7078,hr3457-109,0,0,0,0,1,0,0
7079,hr3458-109,1,0,0,0,1,0,0
7080,hr3459-109,1,0,0,1,1,0,0
7081,hr3460-109,0,0,0,0,1,0,0
7082,hr3461-109,0,0,0,0,1,0,0
7083,hr3500-109,0,0,0,0,1,0,0
7084,hr3515-109,0,0,0,0,1,0,0
7085,hr3516-109,0,0,0,0,1,0,0
7086,hr3517-109,0,0,0,0,1,0,0
7087,hr3518-109,1,0,0,0,1,0,0
7088,hr3519-109,0,0,0,0,1,0,0
7089,hr3623-109,1,0,0,0,1,0,0
7090,hr3624-109,0,0,0,1,1,0,0
7091,hr3651-109,0,0,0,0,1,0,0
7092,hr3652-109,0,0,0,0,1,0,0
7093,hr3653-109,0,0,0,0,1,0,0
7094,hr3654-109,0,0,0,1,1,0,0
7095,hr3674-109,0,0,0,0,1,0,0
7096,hr3701-109,1,0,0,0,1,0,0
7097,hr3738-109,1,0,0,0,1,0,0
7098,hr3789-109,0,0,0,0,1,0,0
7099,hr3865-109,0,0,0,0,1,0,0
7100,hr3899-109,1,0,0,0,1,0,0
7101,hr3901-109,0,0,0,1,1,0,0
7102,hr3977-109,0,0,0,0,1,0,0
7103,hr4130-109,0,0,0,0,1,0,0
7104,hr4185-109,0,0,0,0,1,0,0
7105,hr4198-109,1,0,0,0,1,0,0
7106,hr4242-109,1,0,0,0,1,0,0
7107,hr4327-109,1,0,0,0,1,0,0
7108,hr4328-109,0,0,0,0,1,0,0
7109,hr4329-109,0,0,0,0,1,0,0
7110,hr4342-109,0,0,0,0,1,0,0
7111,hr4344-109,0,0,0,0,1,0,0
7112,hr4362-109,0,0,0,0,1,0,0
7113,hr4363-109,0,0,0,0,1,0,0
7114,hr4441-109,1,0,0,0,1,0,0
7115,hr4455-109,1,0,0,1,1,0,0
7116,hr4582-109,1,0,0,0,1,0,0
7117,hr4661-109,0,0,0,0,1,0,0
7118,hr4806-109,1,0,0,0,1,0,0
7119,hr5073-109,0,0,0,0,1,0,0
7120,hr5320-109,0,0,0,0,1,0,0
7121,hr5489-109,0,0,0,0,1,0,0
7122,hr5490-109,0,0,0,0,1,0,0
7123,hr5561-109,1,0,0,1,1,0,0
7124,hr5853-109,1,0,0,1,1,0,0
7125,hr5893-109,0,0,0,0,1,0,0
7126,hr6139-109,1,0,0,0,1,0,0
7127,hr6179-109,0,0,0,1,1,0,0
7128,hr6315-109,0,0,0,0,1,0,0
7129,hr803-109,1,0,0,0,1,0,0
7130,hr1159-109,1,0,0,1,0,0,0
7131,hr1240-109,1,0,0,1,0,0,0
7132,hr2673-109,1,0,0,0,0,0,0
7133,hr293-109,0,0,0,0,0,0,0
7134,hr294-109,1,0,0,0,0,0,0
7135,hr3631-109,0,0,0,0,0,0,0
7136,hr4235-109,1,0,0,1,0,0,0
7137,hr4818-109,0,0,0,1,0,0,0
7138,hr4907-109,1,0,0,1,0,0,0
7139,hr4988-109,1,0,0,1,0,0,0
7140,hr5839-109,0,0,0,0,0,0,0
7141,hr6287-109,1,0,0,1,0,0,0
7142,hr632-109,1,0,0,1,0,0,0
7143,hr706-109,1,0,0,0,0,0,0
7144,hr760-109,1,0,0,1,0,0,0
7145,hr932-109,1,0,0,0,0,0,0
7146,hr1372-109,1,0,0,0,1,0,0
7147,hr2174-109,1,0,0,1,1,0,0
7148,hr2334-109,0,0,0,0,1,0,1
7149,hr2763-109,0,0,0,0,1,0,0
7150,hr3149-109,1,0,0,1,1,0,0
7151,hr3534-109,0,0,0,0,1,0,1
7152,hr3793-109,0,0,0,0,1,0,0
7153,hr4367-109,1,0,0,0,1,0,0
7154,hr4747-109,1,0,0,1,1,0,0
7155,hr4782-109,1,0,0,1,1,0,0
7156,hr4903-109,1,0,0,0,1,0,0
7157,hr5465-109,1,0,0,0,1,0,0
7158,hr5721-109,1,0,0,1,1,0,0
7159,hr898-109,1,0,0,0,1,0,0
7160,hr1051-109,0,0,0,1,1,0,0
7161,hr1187-109,0,0,0,1,1,0,0
7162,hr4070-109,1,0,0,0,1,0,0
7163,hr4182-109,0,0,0,0,1,0,0
7164,hr464-109,0,0,0,0,1,0,0
7165,hr465-109,0,0,0,0,1,0,0
7166,hr4711-109,0,0,0,0,1,0,0
7167,hr4788-109,1,0,0,1,1,0,0
7168,hr629-109,0,0,0,0,1,0,0
7169,hr1010-109,1,0,0,1,0,0,0
7170,hr1134-109,1,1,0,1,0,0,1
7171,hr1142-109,1,0,0,0,0,0,0
7172,hr1223-109,1,0,0,0,0,0,0
7173,hr1509-109,1,0,0,0,0,0,0
7174,hr1510-109,1,0,0,1,0,0,0
7175,hr1511-109,1,0,0,0,0,0,0
7176,hr1870-109,1,0,0,1,0,0,0
7177,hr2423-109,1,0,0,1,0,0,0
7178,hr2668-109,1,0,0,1,0,0,0
7179,hr2804-109,1,0,0,0,0,0,0
7180,hr3133-109,1,0,0,1,0,0,0
7181,hr3162-109,1,0,0,0,0,0,0
7182,hr3685-109,1,0,1,1,0,0,0
7183,hr3742-109,1,0,0,1,0,0,0
7184,hr380-109,1,0,0,1,0,0,0
7185,hr3830-109,1,0,0,0,0,0,1
7186,hr4813-109,1,0,0,0,0,0,0
7187,hr4905-109,1,0,0,1,0,0,0
7188,hr5749-109,1,0,0,1,0,0,0
7189,hr5758-109,1,0,0,0,0,0,0
7190,hr5773-109,0,0,0,1,0,0,0
7191,hr611-109,1,0,0,0,0,0,1
7192,hr743-109,1,0,0,0,0,0,0
7193,hr847-109,1,0,0,1,0,0,0
7194,hr919-109,0,0,0,0,0,0,0
7195,hr920-109,1,0,0,1,0,0,0
7196,hr1052-109,0,0,0,0,1,0,0
7197,hr1184-109,1,0,0,0,1,0,0
7198,hr1512-109,1,0,0,0,1,0,1
7199,hr1542-109,1,0,0,0,1,0,1
7200,hr1690-109,1,0,0,0,1,0,0
7201,hr1730-109,0,0,0,0,1,0,0
7202,hr1747-109,0,0,0,0,1,0,0
7203,hr2054-109,0,0,0,0,1,0,0
7204,hr2055-109,0,0,0,0,1,0,0
7205,hr2087-109,1,0,0,0,1,0,0
7206,hr2589-109,0,0,0,1,1,0,0
7207,hr2590-109,0,0,0,1,1,0,0
7208,hr2591-109,0,0,0,0,1,0,0
7209,hr3048-109,0,0,0,0,1,0,0
7210,hr3267-109,1,0,0,1,1,0,0
7211,hr3321-109,1,0,0,1,1,0,0
7212,hr3494-109,0,0,0,0,1,0,0
7213,hr3951-109,0,0,0,0,1,0,0
7214,hr4020-109,1,0,0,0,1,0,0
7215,hr4226-109,1,0,0,1,1,0,0
7216,hr4291-109,1,0,0,0,1,0,0
7217,hr4513-109,0,0,0,1,1,0,0
7218,hr4702-109,0,0,0,0,1,0,0
7219,hr4940-109,1,0,0,0,1,0,0
7220,hr5670-109,1,0,0,0,1,0,0
7221,hr5712-109,1,0,0,0,1,0,0
7222,hr5750-109,1,0,0,0,1,0,0
7223,hr6062-109,1,0,0,0,1,0,1
7224,hr1101-109,0,0,0,0,0,0,1
7225,hr1190-109,1,0,0,0,0,0,1
7226,hr1815-109,1,1,1,1,0,0,1
7227,hr2229-109,1,0,0,0,0,0,0
7228,hr4056-109,0,0,0,0,0,0,0
7229,hr4313-109,1,0,0,0,0,0,0
7230,hr4881-109,1,0,0,0,0,0,0
7231,hr5122-109,1,1,1,1,0,0,1
7232,hr552-109,1,0,0,0,0,0,0
7233,hr5683-109,1,0,0,1,0,0,1
7234,hr5972-109,1,0,0,1,0,0,0
7235,hr6054-109,1,0,1,1,0,0,1
7236,hr6166-109,1,1,0,1,0,0,1
7237,hr6390-109,0,0,0,0,0,0,0
7238,hr1103-109,1,0,0,1,0,0,0
7239,hr1104-109,1,0,0,0,0,0,0
7240,hr1246-109,1,0,0,1,0,0,0
7241,hr1344-109,1,0,0,1,0,0,1
7242,hr1345-109,1,0,0,1,0,0,0
7243,hr1397-109,1,0,0,1,0,0,0
7244,hr1468-109,1,0,0,1,0,0,0
7245,hr1650-109,1,0,0,0,0,0,0
7246,hr1736-109,1,0,0,0,0,0,0
7247,hr2294-109,1,0,0,0,0,0,0
7248,hr2682-109,1,0,0,1,0,0,0
7249,hr2781-109,0,0,0,0,0,0,0
7250,hr2782-109,0,0,0,0,0,0,0
7251,hr2783-109,0,0,0,0,0,0,0
7252,hr2784-109,0,0,0,0,0,0,0
7253,hr2785-109,0,0,0,0,0,0,0
7254,hr3050-109,1,0,0,1,0,0,0
7255,hr3111-109,1,0,0,1,0,0,0
7256,hr3322-109,1,0,0,0,0,0,0
7257,hr3617-109,1,0,0,0,0,0,0
7258,hr3912-109,1,0,0,1,0,0,0
7259,hr4157-109,1,1,0,1,0,0,1
7260,hr5311-109,1,0,0,1,0,0,1
7261,hr5399-109,1,0,0,1,0,0,0
7262,hr5499-109,1,0,0,0,0,0,0
7263,hr635-109,1,0,0,1,0,0,0
7264,hr819-109,1,0,0,1,0,0,0
7265,hr938-109,1,0,0,1,0,0,1
7266,hr1164-109,1,0,0,1,0,0,0
7267,hr1164-109,1,0,0,1,1,0,0
7268,hr126-109,0,0,0,0,0,0,1
7269,hr126-109,0,0,0,0,1,0,1
7270,hr1651-109,1,0,0,0,0,0,0
7271,hr1651-109,1,0,0,0,1,0,0
7272,hr2295-109,1,0,0,0,0,0,0
7273,hr2295-109,1,0,0,0,1,0,0
7274,hr2326-109,1,0,0,0,0,0,1
7275,hr2326-109,1,0,0,0,1,0,1
7276,hr235-109,0,0,0,0,0,0,0
7277,hr235-109,0,0,0,0,1,0,0
7278,hr3168-109,0,0,0,0,0,0,0
7279,hr3168-109,0,0,0,0,1,0,0
7280,hr34-109,1,0,0,0,0,0,0
7281,hr34-109,1,0,0,0,1,0,0
7282,hr3430-109,1,0,0,0,0,0,0
7283,hr3430-109,1,0,0,0,1,0,0
7284,hr3478-109,1,0,0,1,0,0,0
7285,hr3478-109,1,0,0,1,1,0,0
7286,hr4524-109,1,0,0,1,0,0,0
7287,hr4524-109,1,0,0,1,1,0,0
7288,hr4655-109,1,0,0,0,0,0,0
7289,hr4655-109,1,0,0,0,1,0,0
7290,hr4808-109,1,0,0,0,0,0,0
7291,hr4808-109,1,0,0,0,1,0,0
7292,hr5094-109,0,0,0,0,0,0,1
7293,hr5094-109,0,0,0,0,1,0,1
7294,hr5145-109,1,0,0,0,0,0,0
7295,hr5145-109,1,0,0,0,1,0,0
7296,hr5182-109,1,0,0,1,0,0,0
7297,hr5182-109,1,0,0,1,1,0,0
7298,hr5255-109,1,0,0,0,0,0,0
7299,hr5255-109,1,0,0,0,1,0,0
7300,hr5256-109,0,0,0,0,0,0,0
7301,hr5256-109,0,0,0,0,1,0,0
7302,hr6366-109,0,0,0,0,0,0,0
7303,hr6366-109,0,0,0,0,1,0,0
7304,hr1171-109,0,0,0,0,0,0,0
7305,hr1520-109,1,0,0,1,0,0,0
7306,hr1791-109,1,0,0,0,0,0,0
7307,hr1929-109,1,0,0,1,0,0,0
7308,hr2378-109,1,0,0,1,0,0,0
7309,hr2594-109,1,0,0,1,0,0,0
7310,hr2632-109,0,0,0,0,0,0,0
7311,hr2794-109,1,0,0,1,0,0,0
7312,hr2894-109,1,0,0,0,0,0,1
7313,hr3073-109,1,0,0,0,0,0,0
7314,hr3122-109,0,0,0,1,0,0,0
7315,hr3915-109,1,0,0,0,0,0,0
7316,hr3957-109,1,0,0,1,0,0,0
7317,hr4151-109,1,0,0,1,0,0,0
7318,hr4371-109,1,0,0,1,0,0,0
7319,hr4730-109,1,0,0,0,0,0,0
7320,hr4854-109,1,0,0,1,0,0,0
7321,hr4994-109,1,0,0,0,0,0,0
7322,hr5653-109,1,0,0,0,0,0,0
7323,hr652-109,1,0,0,1,0,0,0
7324,hr713-109,1,0,0,1,0,0,0
7325,hr947-109,1,0,0,1,0,0,0
7326,hr135-109,1,0,0,0,0,0,1
7327,hr1411-109,0,0,0,0,0,0,0
7328,hr1569-109,1,0,0,1,0,0,0
7329,hr1570-109,0,0,0,0,0,0,0
7330,hr2096-109,0,0,0,0,0,0,0
7331,hr25-109,1,0,0,1,0,0,0
7332,hr3820-109,0,0,0,0,0,0,0
7333,hr3927-109,0,0,0,0,0,0,0
7334,hr5028-109,1,0,0,0,0,0,0
7335,hr5029-109,1,0,0,0,0,0,0
7336,hr5374-109,0,0,0,0,0,0,0
7337,hr5523-109,1,0,0,0,0,0,0
7338,hr5702-109,1,0,0,0,0,0,0
7339,hr1351-109,1,0,0,1,1,0,0
7340,hr1577-109,1,0,0,0,1,0,0
7341,hr187-109,1,0,0,1,1,0,0
7342,hr2951-109,1,0,0,0,1,0,0
7343,hr3754-109,1,0,0,1,1,0,0
7344,hr4257-109,1,0,0,1,1,0,0
7345,hr5331-109,1,0,0,1,1,0,0
7346,hr5380-109,1,0,0,1,1,0,0
7347,hr1666-109,1,0,0,0,1,0,0
7348,hr2019-109,0,0,0,0,1,0,0
7349,hr2020-109,0,0,0,0,1,0,0
7350,hr2021-109,0,0,0,0,1,0,0
7351,hr2022-109,0,0,0,0,1,0,0
7352,hr2023-109,0,0,0,0,1,0,0
7353,hr2024-109,0,0,0,0,1,0,0
7354,hr2025-109,0,0,0,0,1,0,0
7355,hr2026-109,0,0,0,0,1,0,0
7356,hr2027-109,0,0,0,1,1,0,0
7357,hr2028-109,0,0,0,0,1,0,0
7358,hr2029-109,0,0,0,1,1,0,0
7359,hr2030-109,0,0,0,0,1,0,0
7360,hr2031-109,0,0,0,0,1,0,0
7361,hr2032-109,0,0,0,0,1,0,0
7362,hr2033-109,0,0,0,0,1,0,0
7363,hr2246-109,0,0,0,0,1,0,0
7364,hr2901-109,1,0,0,0,1,0,0
7365,hr3275-109,1,0,0,1,1,0,0
7366,hr3635-109,0,0,0,0,1,0,0
7367,hr3636-109,0,0,0,0,1,0,0
7368,hr422-109,1,0,0,0,1,0,0
7369,hr5116-109,1,0,0,1,1,0,0
7370,hr5591-109,1,0,0,0,1,0,0
7371,hr6111-109,0,1,0,1,1,0,1
7372,hr6419-109,1,0,0,1,1,0,0
7373,hr730-109,0,0,0,0,1,0,0
7374,hr1143-109,1,0,0,0,1,0,0
7375,hr1210-109,1,0,0,0,1,0,0
7376,hr1669-109,1,0,0,0,1,0,0
7377,hr1670-109,1,0,0,0,1,0,0
7378,hr1671-109,1,0,0,0,1,0,0
7379,hr1710-109,0,0,0,1,1,0,0
7380,hr2036-109,1,0,0,0,1,0,0
7381,hr2037-109,1,0,0,1,1,0,0
7382,hr2643-109,1,0,0,0,1,0,0
7383,hr3042-109,1,0,0,1,1,0,0
7384,hr3316-109,1,0,0,0,1,0,0
7385,hr3370-109,1,0,0,0,1,0,0
7386,hr4354-109,1,0,0,0,1,0,0
7387,hr4765-109,0,0,0,0,1,0,0
7388,hr505-109,0,0,0,0,1,0,0
7389,hr5165-109,0,0,0,0,1,0,0
7390,hr5191-109,0,0,0,0,1,0,0
7391,hr5654-109,0,0,0,0,1,0,0
7392,hr5807-109,1,0,0,0,1,0,0
7393,hr587-109,0,0,0,1,1,0,0
7394,hr604-109,0,0,0,0,1,0,0
7395,hr733-109,0,0,0,0,1,0,0
7396,hr734-109,0,0,0,1,1,0,0
7397,hr735-109,1,0,0,0,1,0,0
7398,hr736-109,1,0,0,0,1,0,0
7399,hr833-109,0,0,0,0,1,0,0
7400,hr1093-109,1,0,0,0,0,0,0
7401,hr1094-109,0,0,0,0,0,0,0
7402,hr1095-109,1,0,0,0,0,0,0
7403,hr1562-109,1,0,0,0,0,0,0
7404,hr1768-109,1,0,0,0,0,0,1
7405,hr1769-109,1,0,0,0,0,0,0
7406,hr2183-109,1,0,0,1,0,0,1
7407,hr2328-109,1,0,0,1,0,0,0
7408,hr2342-109,0,0,0,0,0,0,0
7409,hr2648-109,1,0,0,0,0,0,0
7410,hr3298-109,1,0,0,0,0,0,0
7411,hr4460-109,1,0,0,0,0,0,0
7412,hr4618-109,1,0,0,0,0,0,0
7413,hr4619-109,1,0,0,0,0,0,0
7414,hr4639-109,0,0,0,0,0,0,0
7415,hr4648-109,0,0,0,0,0,0,0
7416,hr4668-109,1,0,0,1,0,0,0
7417,hr5178-109,1,0,0,0,0,0,0
7418,hr5230-109,1,0,0,1,0,0,0
7419,hr5342-109,0,0,0,0,0,0,0
7420,hr5468-109,1,0,0,0,0,0,0
7421,hr5595-109,1,0,0,0,0,0,0
7422,hr5624-109,1,0,0,1,0,0,0
7423,hr5996-109,1,0,0,0,0,0,0
7424,hr6147-109,1,0,0,1,0,0,0
7425,hr6227-109,1,0,0,1,0,0,0
7426,hr923-109,1,0,0,0,0,0,1
7427,hr924-109,1,0,0,0,0,0,0
7428,hr1568-109,1,0,0,0,1,0,0
7429,hr1568-109,1,0,0,0,0,0,0
7430,hr3269-109,0,0,0,0,1,0,1
7431,hr3269-109,0,0,0,0,0,0,1
7432,hr3420-109,1,0,0,0,1,0,0
7433,hr3420-109,1,0,0,0,0,0,0
7434,hr3749-109,1,0,0,0,1,0,0
7435,hr3749-109,1,0,0,0,0,0,0
7436,hr3882-109,1,0,0,0,1,0,0
7437,hr3882-109,1,0,0,0,0,0,0
7438,hr391-109,0,0,0,0,1,0,0
7439,hr391-109,0,0,0,0,0,0,0
7440,hr4411-109,1,1,1,1,1,0,1
7441,hr4411-109,1,1,1,1,0,0,1
7442,hr4819-109,0,0,0,0,1,0,0
7443,hr4819-109,0,0,0,0,0,0,0
7444,hr5281-109,0,0,0,0,1,0,0
7445,hr5281-109,0,0,0,0,0,0,0
7446,hr944-109,1,0,0,1,1,0,0
7447,hr944-109,1,0,0,1,0,0,0
7448,hr1428-109,1,0,0,0,0,0,1
7449,hr186-109,0,0,0,0,0,0,1
7450,hr2008-109,0,0,0,0,0,0,0
7451,hr3182-109,1,0,0,0,0,0,0
7452,hr3350-109,1,0,0,0,0,0,1
7453,hr3351-109,0,1,0,1,0,0,1
7454,hr3812-109,0,0,0,0,0,0,1
7455,hr3824-109,1,1,1,1,0,0,1
7456,hr4049-109,1,0,0,0,0,0,0
7457,hr407-109,1,0,0,0,0,0,0
7458,hr4075-109,1,1,0,1,0,0,1
7459,hr408-109,1,0,0,0,0,0,0
7460,hr4091-109,1,0,0,0,0,0,0
7461,hr4251-109,1,0,0,0,0,0,0
7462,hr4292-109,1,0,0,1,0,0,1
7463,hr4322-109,1,0,0,1,0,0,0
